ticker,exists,rows,elapsed_s,note
7572.T,no,0,1.00,empty-history
7573.T,no,0,0.11,empty-history
7574.T,no,0,1.00,empty-history
7575.T,yes,23,0.14,
7576.T,no,0,0.99,empty-history
7577.T,no,0,0.99,empty-history
7579.T,no,0,0.11,empty-history
7580.T,no,0,0.98,empty-history
7581.T,yes,23,0.15,
7582.T,no,0,0.11,empty-history
7583.T,no,0,0.97,empty-history
7584.T,no,0,0.11,empty-history
7586.T,no,0,1.45,empty-history
7587.T,no,0,1.00,empty-history
7588.T,no,0,0.11,empty-history
7589.T,no,0,1.08,empty-history
7590.T,yes,23,0.15,
7591.T,no,0,0.99,empty-history
7592.T,no,0,0.99,empty-history
7594.T,no,0,0.99,empty-history
7595.T,yes,23,0.14,
7597.T,no,0,1.29,empty-history
7598.T,no,0,1.27,empty-history
7599.T,yes,23,0.15,
7600.T,yes,23,0.15,
7604.T,yes,23,0.15,
7605.T,no,0,0.49,empty-history
7606.T,yes,23,0.15,
7612.T,no,0,1.26,empty-history
7613.T,yes,23,0.14,
7615.T,yes,23,0.13,
7616.T,yes,23,0.14,
7617.T,no,0,1.04,empty-history
7618.T,no,0,1.01,empty-history
7620.T,no,0,1.00,empty-history
7621.T,yes,23,0.16,
7622.T,no,0,0.99,empty-history
7623.T,no,0,1.37,empty-history
7626.T,no,0,0.11,empty-history
7627.T,no,0,0.99,empty-history
7629.T,no,0,1.13,empty-history
7631.T,no,0,0.12,empty-history
7632.T,no,0,1.50,empty-history
7633.T,no,0,1.20,empty-history
7637.T,yes,23,0.15,
7638.T,yes,23,0.14,
7639.T,no,0,0.99,empty-history
7641.T,no,0,0.99,empty-history
7642.T,no,0,0.99,empty-history
7643.T,yes,23,0.14,
7644.T,no,0,1.27,empty-history
7645.T,no,0,1.11,empty-history
7646.T,yes,23,0.13,
7647.T,no,0,1.33,empty-history
7648.T,no,0,1.13,empty-history
7650.T,no,0,1.20,empty-history
7651.T,no,0,0.98,empty-history
7652.T,no,0,0.98,empty-history
7653.T,no,0,0.99,empty-history
7654.T,no,0,0.97,empty-history
7655.T,no,0,1.00,empty-history
7656.T,no,0,0.98,empty-history
7657.T,no,0,1.20,empty-history
7658.T,no,0,0.98,empty-history
7659.T,no,0,1.30,empty-history
7660.T,no,0,0.98,empty-history
7661.T,no,0,0.99,empty-history
7662.T,no,0,1.11,empty-history
7663.T,no,0,0.97,empty-history
7664.T,no,0,1.00,empty-history
7665.T,no,0,1.24,empty-history
7666.T,no,0,1.12,empty-history
7667.T,no,0,0.99,empty-history
7668.T,no,0,0.97,empty-history
7669.T,no,0,1.54,empty-history
7671.T,no,0,0.99,empty-history
7672.T,no,0,0.97,empty-history
7675.T,no,0,0.98,empty-history
7676.T,no,0,1.31,empty-history
7677.T,yes,22,0.13,
7684.T,no,0,1.35,empty-history
7686.T,yes,23,0.14,
7688.T,no,0,1.29,empty-history
7689.T,yes,23,0.11,
7690.T,yes,22,0.11,
7692.T,yes,23,0.12,
7693.T,yes,22,0.12,
7696.T,no,0,1.11,empty-history
7697.T,no,0,0.98,empty-history
7698.T,yes,23,0.12,
7700.T,no,0,1.12,empty-history
7703.T,no,0,1.01,empty-history
7704.T,no,0,0.11,empty-history
7705.T,no,0,0.98,empty-history
7706.T,no,0,1.08,empty-history
7708.T,no,0,1.18,empty-history
7710.T,no,0,0.98,empty-history
7712.T,no,0,1.01,empty-history
7713.T,yes,23,0.14,
7714.T,no,0,0.11,empty-history
7716.T,yes,23,0.14,
7717.T,yes,23,0.14,
7718.T,yes,23,0.15,
7720.T,no,0,0.24,empty-history
7724.T,no,0,0.11,empty-history
7726.T,yes,23,0.14,
7728.T,no,0,0.11,empty-history
7729.T,yes,23,0.15,
7731.T,yes,23,0.15,
7733.T,yes,23,0.15,
7735.T,yes,23,0.15,
7736.T,no,0,0.11,empty-history
7737.T,no,0,1.14,empty-history
7738.T,no,0,0.11,empty-history
7742.T,no,0,1.09,empty-history
7744.T,yes,23,0.15,
7748.T,no,0,1.28,empty-history
7750.T,no,0,0.11,empty-history
7753.T,no,0,0.11,empty-history
7754.T,no,0,0.97,empty-history
7755.T,no,0,0.98,empty-history
7756.T,no,0,0.11,empty-history
7757.T,no,0,0.24,empty-history
7758.T,no,0,0.98,empty-history
7759.T,no,0,1.07,empty-history
7761.T,no,0,1.00,empty-history
7763.T,no,0,0.99,empty-history
7764.T,no,0,0.12,empty-history
7765.T,no,0,0.11,empty-history
7766.T,no,0,0.98,empty-history
7767.T,no,0,0.97,empty-history
7768.T,no,0,1.44,empty-history
7770.T,no,0,0.98,empty-history
7772.T,no,0,1.16,empty-history
7773.T,no,0,1.00,empty-history
7778.T,no,0,0.11,empty-history
7779.T,yes,23,0.12,
7783.T,no,0,1.12,empty-history
7784.T,no,0,1.18,empty-history
7785.T,no,0,1.00,empty-history
7786.T,no,0,1.12,empty-history
7787.T,no,0,1.13,empty-history
7788.T,no,0,1.01,empty-history
7789.T,no,0,1.01,empty-history
7790.T,no,0,0.12,empty-history
7791.T,yes,23,0.12,
7792.T,yes,23,0.12,
7796.T,no,0,0.98,empty-history
7797.T,no,0,1.65,empty-history
7798.T,no,0,0.98,empty-history
7799.T,no,0,0.99,empty-history
7800.T,yes,23,0.12,
7801.T,no,0,1.20,empty-history
7802.T,no,0,0.98,empty-history
7808.T,yes,23,0.13,
7813.T,yes,23,0.13,
7816.T,no,0,1.01,empty-history
7818.T,yes,23,0.13,
7821.T,yes,23,0.14,
7824.T,no,0,1.28,empty-history
7825.T,no,0,0.11,empty-history
7826.T,yes,23,0.16,
7828.T,no,0,0.98,empty-history
7829.T,no,0,1.12,empty-history
7830.T,no,0,1.03,empty-history
7834.T,no,0,1.09,empty-history
7835.T,no,0,1.00,empty-history
7838.T,no,0,1.00,empty-history
7842.T,no,0,0.99,empty-history
7843.T,no,0,0.98,empty-history
7845.T,no,0,0.99,empty-history
7848.T,no,0,0.98,empty-history
7852.T,no,0,1.10,empty-history
7853.T,no,0,0.11,empty-history
7854.T,no,0,0.10,empty-history
7855.T,no,0,0.98,empty-history
7858.T,no,0,1.18,empty-history
7860.T,yes,23,0.14,
7861.T,no,0,1.17,empty-history
7862.T,no,0,1.00,empty-history
7863.T,yes,23,0.13,
7866.T,no,0,0.99,empty-history
7868.T,yes,23,0.15,
7869.T,no,0,0.97,empty-history
7870.T,no,0,1.00,empty-history
7873.T,no,0,1.18,empty-history
7874.T,yes,23,0.14,
7876.T,no,0,1.18,empty-history
7879.T,yes,23,0.15,
7880.T,no,0,1.16,empty-history
7881.T,no,0,1.00,empty-history
7882.T,no,0,0.11,empty-history
7884.T,no,0,1.00,empty-history
7889.T,no,0,0.13,empty-history
7890.T,no,0,0.99,empty-history
7891.T,no,0,0.98,empty-history
7892.T,no,0,0.11,empty-history
7894.T,no,0,0.98,empty-history
7895.T,no,0,1.21,empty-history
7899.T,no,0,0.98,empty-history
7900.T,no,0,1.01,empty-history
7903.T,no,0,1.30,empty-history
7904.T,no,0,1.00,empty-history
7905.T,no,0,1.12,empty-history
7906.T,yes,23,0.14,
7907.T,no,0,0.99,empty-history
7909.T,no,0,0.11,empty-history
7910.T,no,0,0.11,empty-history
7912.T,yes,23,0.15,
7913.T,no,0,0.98,empty-history
7915.T,yes,23,0.15,
7920.T,no,0,0.11,empty-history
7922.T,yes,23,0.17,
7923.T,yes,23,0.15,
7924.T,no,0,0.98,empty-history
7926.T,no,0,1.11,empty-history
7929.T,no,0,1.47,empty-history
7930.T,no,0,0.98,empty-history
7931.T,yes,23,0.12,
7933.T,no,0,1.36,empty-history
7934.T,no,0,0.10,empty-history
7935.T,no,0,0.11,empty-history
7936.T,yes,23,0.14,
7938.T,yes,23,0.16,
7941.T,no,0,1.30,empty-history
7945.T,no,0,1.00,empty-history
7947.T,yes,23,0.14,
7948.T,no,0,0.99,empty-history
7950.T,no,0,0.99,empty-history
7954.T,no,0,0.99,empty-history
7958.T,no,0,0.98,empty-history
7959.T,no,0,1.08,empty-history
7960.T,no,0,0.10,empty-history
7961.T,no,0,1.00,empty-history
7962.T,yes,23,0.16,
7964.T,no,0,0.11,empty-history
7967.T,no,0,0.11,empty-history
7968.T,no,0,0.12,empty-history
7969.T,no,0,0.11,empty-history
7973.T,no,0,0.97,empty-history
7976.T,yes,23,0.27,
7977.T,no,0,0.10,empty-history
7978.T,no,0,0.98,empty-history
7979.T,yes,23,0.15,
7982.T,no,0,0.99,empty-history
7984.T,yes,23,0.15,
7985.T,yes,23,0.28,
7987.T,yes,23,0.16,
7991.T,yes,23,0.14,
7993.T,no,0,0.11,empty-history
7995.T,yes,23,0.15,
7996.T,no,0,0.97,empty-history
7998.T,no,0,0.96,empty-history
8000.T,no,0,1.30,empty-history
8001.T,yes,23,0.15,
8003.T,no,0,0.10,empty-history
8004.T,no,0,0.10,empty-history
8006.T,yes,23,0.15,
8009.T,no,0,0.98,empty-history
8010.T,no,0,0.12,empty-history
8014.T,yes,23,0.14,
8015.T,yes,23,0.16,
8017.T,no,0,1.11,empty-history
8018.T,yes,23,0.16,
8019.T,no,0,0.11,empty-history
8021.T,no,0,0.11,empty-history
8024.T,no,0,0.11,empty-history
8025.T,yes,23,0.14,
8026.T,no,0,0.97,empty-history
8027.T,no,0,1.12,empty-history
8028.T,no,0,0.98,empty-history
8030.T,yes,23,0.15,
8031.T,yes,23,0.22,
8033.T,no,0,0.99,empty-history
8034.T,no,0,0.98,empty-history
8036.T,no,0,0.98,empty-history
8037.T,yes,23,0.16,
8038.T,no,0,1.42,empty-history
8042.T,no,0,0.10,empty-history
8043.T,yes,23,0.15,
8044.T,no,0,1.03,empty-history
8045.T,yes,23,0.14,
8047.T,no,0,0.98,empty-history
8048.T,no,0,0.10,empty-history
8049.T,no,0,1.11,empty-history
8053.T,yes,23,0.15,
8054.T,no,0,0.98,empty-history
8055.T,no,0,1.15,empty-history
8056.T,yes,23,0.15,
8059.T,yes,23,0.17,
8062.T,no,0,0.99,empty-history
8063.T,no,0,0.11,empty-history
8064.T,no,0,0.11,empty-history
8067.T,no,0,1.29,empty-history
8068.T,no,0,1.31,empty-history
8069.T,no,0,0.99,empty-history
8070.T,yes,23,0.14,
8071.T,no,0,1.29,empty-history
8072.T,no,0,1.18,empty-history
8073.T,no,0,0.98,empty-history
8075.T,yes,23,0.14,
8079.T,yes,23,0.14,
8080.T,no,0,0.98,empty-history
8081.T,yes,23,0.15,
8082.T,no,0,0.98,empty-history
8083.T,no,0,0.10,empty-history
8087.T,no,0,0.98,empty-history
8088.T,yes,23,0.15,
8089.T,yes,23,0.14,
8090.T,no,0,0.99,empty-history
8092.T,no,0,0.11,empty-history
8093.T,yes,23,0.14,
8094.T,no,0,1.12,empty-history
8096.T,no,0,0.98,empty-history
8099.T,no,0,1.19,empty-history
8100.T,no,0,1.00,empty-history
8101.T,yes,23,0.15,
8102.T,no,0,0.98,empty-history
8103.T,yes,23,0.14,
8104.T,yes,23,0.14,
8105.T,yes,23,0.16,
8106.T,no,0,0.99,empty-history
8108.T,no,0,0.99,empty-history
8109.T,no,0,0.99,empty-history
8110.T,no,0,0.11,empty-history
8111.T,yes,23,0.28,
8112.T,no,0,0.11,empty-history
8114.T,no,0,0.98,empty-history
8116.T,no,0,0.11,empty-history
8120.T,no,0,1.19,empty-history
8121.T,no,0,0.99,empty-history
8122.T,no,0,0.98,empty-history
8124.T,no,0,1.05,empty-history
8126.T,no,0,1.19,empty-history
8127.T,yes,23,0.14,
8128.T,no,0,1.12,empty-history
8132.T,yes,23,0.15,
8133.T,yes,23,0.14,
8134.T,no,0,0.12,empty-history
8135.T,yes,23,0.16,
8136.T,yes,23,0.15,
8137.T,yes,23,0.15,
8140.T,no,0,1.01,empty-history
8141.T,yes,23,0.15,
8143.T,yes,23,0.15,
8145.T,no,0,1.00,empty-history
8146.T,no,0,0.11,empty-history
8147.T,yes,23,0.16,
8148.T,no,0,0.14,empty-history
8149.T,no,0,1.14,empty-history
8151.T,yes,23,0.15,
8152.T,yes,23,0.16,
8154.T,yes,23,0.15,
8155.T,no,0,0.99,empty-history
8156.T,no,0,0.98,empty-history
8157.T,yes,23,0.16,
8160.T,yes,23,0.16,
8161.T,no,0,0.11,empty-history
8162.T,no,0,1.05,empty-history
8163.T,yes,23,0.15,
8164.T,no,0,0.11,empty-history
8168.T,no,0,1.23,empty-history
8169.T,no,0,0.98,empty-history
8170.T,no,0,0.11,empty-history
8171.T,no,0,0.98,empty-history
8172.T,no,0,0.11,empty-history
8173.T,yes,23,0.14,
8174.T,yes,23,0.15,
8175.T,no,0,0.10,empty-history
8176.T,no,0,0.11,empty-history
8177.T,no,0,0.98,empty-history
8178.T,no,0,0.11,empty-history
8180.T,no,0,0.11,empty-history
8181.T,yes,23,0.15,
8182.T,no,0,0.99,empty-history
8183.T,no,0,0.11,empty-history
8184.T,no,0,1.30,empty-history
8186.T,no,0,1.08,empty-history
8187.T,no,0,0.98,empty-history
8188.T,no,0,0.11,empty-history
8189.T,no,0,0.99,empty-history
8190.T,no,0,0.98,empty-history
8191.T,no,0,0.15,empty-history
8192.T,no,0,0.98,empty-history
8193.T,no,0,0.12,empty-history
8194.T,yes,23,0.14,
8195.T,no,0,0.10,empty-history
8196.T,no,0,0.12,empty-history
8197.T,no,0,0.11,empty-history
8199.T,no,0,0.12,empty-history
8200.T,yes,23,0.16,
8201.T,no,0,0.11,empty-history
8202.T,yes,23,0.15,
8204.T,no,0,0.98,empty-history
8205.T,no,0,1.01,empty-history
8206.T,no,0,1.01,empty-history
8207.T,yes,23,0.13,
8208.T,no,0,1.00,empty-history
8210.T,no,0,0.99,empty-history
8211.T,no,0,0.11,empty-history
8212.T,no,0,0.11,empty-history
8213.T,no,0,1.47,empty-history
8215.T,no,0,0.98,empty-history
8216.T,no,0,0.98,empty-history
8219.T,yes,23,0.14,
8220.T,no,0,1.19,empty-history
8221.T,no,0,1.38,empty-history
8222.T,no,0,1.11,empty-history
8223.T,no,0,1.08,empty-history
8224.T,no,0,1.03,empty-history
8226.T,yes,23,0.15,
8228.T,no,0,0.98,empty-history
8229.T,no,0,0.11,empty-history
8230.T,yes,23,0.15,
8231.T,no,0,0.11,empty-history
8232.T,no,0,0.11,empty-history
8233.T,yes,23,0.16,
8234.T,no,0,0.11,empty-history
8235.T,no,0,0.11,empty-history
8236.T,no,0,0.11,empty-history
8237.T,yes,23,0.15,
8238.T,no,0,0.10,empty-history
8239.T,no,0,0.11,empty-history
8240.T,no,0,0.11,empty-history
8241.T,no,0,1.00,empty-history
8242.T,yes,23,0.15,
8243.T,no,0,0.98,empty-history
8245.T,no,0,0.11,empty-history
8246.T,no,0,0.98,empty-history
8248.T,no,0,0.10,empty-history
8249.T,no,0,1.36,empty-history
8250.T,no,0,0.99,empty-history
8251.T,no,0,0.99,empty-history
8253.T,yes,23,0.17,
8254.T,yes,23,0.11,
8255.T,yes,23,0.15,
8256.T,no,0,0.98,empty-history
8257.T,no,0,0.98,empty-history
8258.T,no,0,0.10,empty-history
8259.T,no,0,0.10,empty-history
8260.T,yes,23,0.12,
8261.T,no,0,1.01,empty-history
8262.T,no,0,1.12,empty-history
8263.T,no,0,0.11,empty-history
8264.T,no,0,0.11,empty-history
8265.T,no,0,0.98,empty-history
8266.T,no,0,0.10,empty-history
8267.T,yes,23,0.14,
8268.T,no,0,0.10,empty-history
8269.T,no,0,1.31,empty-history
8270.T,no,0,0.10,empty-history
8271.T,no,0,0.99,empty-history
8272.T,no,0,0.99,empty-history
8273.T,yes,23,0.28,
8274.T,no,0,0.14,empty-history
8276.T,yes,23,0.15,
8277.T,no,0,0.98,empty-history
8279.T,no,0,0.99,empty-history
8280.T,no,0,0.11,empty-history
8284.T,no,0,0.98,empty-history
8286.T,no,0,1.14,empty-history
8287.T,no,0,1.03,empty-history
8288.T,no,0,1.19,empty-history
8290.T,no,0,1.02,empty-history
8292.T,no,0,1.01,empty-history
8293.T,no,0,0.99,empty-history
8294.T,no,0,1.37,empty-history
8295.T,no,0,0.12,empty-history
8296.T,no,0,1.00,empty-history
8297.T,no,0,1.00,empty-history
8298.T,no,0,0.99,empty-history
8299.T,no,0,1.20,empty-history
8300.T,no,0,1.40,empty-history
8302.T,no,0,1.35,empty-history
8303.T,yes,8,0.12,
8305.T,no,0,0.11,empty-history
8306.T,yes,23,0.14,
8307.T,no,0,0.11,empty-history
8308.T,yes,23,0.14,
8309.T,yes,23,0.16,
8310.T,no,0,1.01,empty-history
8311.T,no,0,1.37,empty-history
8312.T,no,0,1.04,empty-history
8313.T,no,0,1.44,empty-history
8314.T,no,0,1.00,empty-history
8315.T,no,0,1.26,empty-history
8317.T,no,0,0.99,empty-history
8318.T,no,0,0.10,empty-history
8319.T,no,0,1.00,empty-history
8320.T,no,0,1.02,empty-history
8321.T,no,0,1.03,empty-history
8322.T,no,0,0.11,empty-history
8323.T,no,0,0.99,empty-history
8324.T,no,0,0.14,empty-history
8325.T,no,0,0.14,empty-history
8326.T,no,0,0.10,empty-history
8327.T,no,0,0.11,empty-history
8328.T,no,0,0.11,empty-history
8329.T,no,0,0.12,empty-history
8330.T,no,0,1.00,empty-history
8332.T,no,0,0.12,empty-history
8333.T,no,0,0.11,empty-history
8334.T,yes,23,0.17,
8335.T,no,0,0.11,empty-history
8336.T,yes,23,0.15,
8338.T,yes,23,0.15,
8339.T,no,0,0.11,empty-history
8340.T,no,0,0.11,empty-history
8341.T,yes,23,0.14,
8342.T,no,0,0.99,empty-history
8344.T,yes,23,0.15,
8346.T,yes,23,0.14,
8347.T,no,0,1.00,empty-history
8348.T,no,0,0.99,empty-history
8349.T,yes,23,0.14,
8350.T,no,0,1.08,empty-history
8351.T,no,0,0.98,empty-history
8352.T,no,0,1.00,empty-history
8353.T,no,0,0.11,empty-history
8354.T,yes,23,0.16,
8355.T,no,0,1.36,empty-history
8356.T,no,0,1.00,empty-history
8357.T,no,0,0.12,empty-history
8359.T,yes,23,0.16,
8361.T,yes,23,0.15,
8362.T,yes,23,0.14,
8363.T,no,0,0.98,empty-history
8365.T,yes,23,0.14,
8368.T,yes,23,0.15,
8369.T,no,0,1.01,empty-history
8370.T,yes,23,0.12,
8371.T,no,0,1.20,empty-history
8372.T,no,0,1.32,empty-history
8373.T,no,0,1.01,empty-history
8374.T,no,0,0.14,empty-history
8375.T,no,0,0.13,empty-history
8376.T,no,0,1.01,empty-history
8378.T,no,0,1.00,empty-history
8379.T,no,0,1.14,empty-history
8380.T,no,0,0.11,empty-history
8382.T,no,0,1.01,empty-history
8383.T,yes,23,0.16,
8384.T,no,0,0.99,empty-history
8385.T,no,0,1.12,empty-history
8387.T,yes,23,0.18,
8389.T,no,0,1.00,empty-history
8390.T,no,0,0.11,empty-history
8391.T,no,0,0.11,empty-history
8394.T,no,0,0.12,empty-history
8396.T,no,0,1.40,empty-history
8397.T,no,0,0.99,empty-history
8398.T,no,0,0.98,empty-history
8400.T,no,0,1.10,empty-history
8401.T,no,0,0.99,empty-history
8402.T,no,0,0.99,empty-history
8403.T,no,0,0.11,empty-history
8404.T,no,0,0.11,empty-history
8405.T,no,0,1.16,empty-history
8406.T,no,0,1.00,empty-history
8407.T,no,0,1.06,empty-history
8408.T,no,0,1.00,empty-history
8409.T,no,0,0.11,empty-history
8412.T,no,0,1.00,empty-history
8413.T,no,0,0.98,empty-history
8414.T,no,0,1.18,empty-history
8415.T,no,0,1.50,empty-history
8417.T,no,0,1.14,empty-history
8419.T,no,0,1.02,empty-history
8420.T,no,0,1.00,empty-history
8422.T,no,0,1.00,empty-history
8423.T,no,0,0.13,empty-history
8424.T,yes,23,0.14,
8425.T,yes,23,0.16,
8426.T,no,0,0.11,empty-history
8427.T,no,0,1.36,empty-history
8428.T,no,0,0.99,empty-history
8429.T,no,0,1.36,empty-history
8430.T,no,0,0.98,empty-history
8431.T,no,0,0.98,empty-history
8432.T,no,0,0.11,empty-history
8433.T,no,0,1.00,empty-history
8434.T,no,0,0.99,empty-history
8435.T,no,0,1.18,empty-history
8436.T,no,0,1.13,empty-history
8437.T,no,0,1.00,empty-history
8438.T,no,0,0.98,empty-history
8439.T,yes,23,0.14,
8440.T,no,0,1.09,empty-history
8441.T,no,0,1.21,empty-history
8442.T,no,0,0.98,empty-history
8443.T,no,0,1.01,empty-history
8444.T,no,0,1.12,empty-history
8445.T,no,0,0.97,empty-history
8446.T,no,0,0.97,empty-history
8447.T,no,0,1.00,empty-history
8448.T,no,0,0.99,empty-history
8449.T,no,0,0.98,empty-history
8450.T,no,0,1.00,empty-history
8451.T,no,0,1.01,empty-history
8452.T,no,0,1.01,empty-history
8453.T,no,0,0.99,empty-history
8454.T,no,0,1.12,empty-history
8455.T,no,0,1.30,empty-history
8456.T,no,0,0.98,empty-history
8457.T,no,0,1.00,empty-history
8458.T,no,0,1.00,empty-history
8459.T,no,0,1.00,empty-history
8460.T,no,0,0.98,empty-history
8461.T,no,0,0.98,empty-history
8462.T,no,0,0.99,empty-history
8463.T,no,0,1.48,empty-history
8464.T,no,0,0.99,empty-history
8465.T,no,0,1.30,empty-history
8466.T,no,0,0.99,empty-history
8467.T,no,0,0.98,empty-history
8468.T,no,0,0.99,empty-history
8469.T,no,0,0.98,empty-history
8470.T,no,0,0.98,empty-history
8471.T,no,0,0.98,empty-history
8472.T,no,0,0.99,empty-history
8474.T,no,0,1.12,empty-history
8475.T,no,0,1.42,empty-history
8476.T,no,0,0.99,empty-history
8477.T,no,0,1.03,empty-history
8478.T,no,0,0.99,empty-history
8479.T,no,0,0.98,empty-history
8480.T,no,0,1.13,empty-history
8481.T,no,0,0.99,empty-history
8482.T,no,0,0.98,empty-history
8483.T,no,0,1.38,empty-history
8484.T,no,0,1.00,empty-history
8485.T,no,0,0.99,empty-history
8486.T,no,0,1.00,empty-history
8487.T,no,0,1.03,empty-history
8488.T,no,0,1.00,empty-history
8489.T,no,0,1.38,empty-history
8490.T,no,0,1.33,empty-history
8491.T,no,0,0.98,empty-history
8492.T,no,0,1.12,empty-history
8493.T,no,0,1.20,empty-history
8494.T,no,0,0.99,empty-history
8495.T,no,0,1.00,empty-history
8496.T,no,0,0.98,empty-history
8497.T,no,0,0.99,empty-history
8498.T,no,0,0.98,empty-history
8499.T,no,0,1.01,empty-history
8500.T,no,0,0.98,empty-history
8501.T,no,0,1.00,empty-history
8502.T,no,0,0.98,empty-history
8503.T,no,0,0.99,empty-history
8504.T,no,0,0.99,empty-history
8505.T,no,0,1.18,empty-history
8506.T,no,0,1.18,empty-history
8507.T,no,0,0.11,empty-history
8509.T,no,0,1.12,empty-history
8510.T,no,0,1.37,empty-history
8511.T,yes,23,0.14,
8512.T,no,0,0.11,empty-history
8513.T,no,0,0.98,empty-history
8514.T,no,0,1.01,empty-history
8515.T,yes,23,0.13,
8516.T,no,0,0.98,empty-history
8517.T,no,0,1.09,empty-history
8519.T,no,0,0.11,empty-history
8520.T,no,0,0.11,empty-history
8521.T,no,0,0.98,empty-history
8522.T,yes,23,0.15,
8523.T,no,0,1.00,empty-history
8524.T,yes,23,0.12,
8525.T,no,0,1.36,empty-history
8526.T,no,0,1.18,empty-history
8527.T,no,0,0.99,empty-history
8528.T,no,0,1.21,empty-history
8529.T,no,0,0.14,empty-history
8530.T,no,0,1.00,empty-history
8531.T,no,0,1.35,empty-history
8532.T,no,0,1.46,empty-history
8533.T,no,0,1.21,empty-history
8534.T,no,0,1.11,empty-history
8535.T,no,0,1.00,empty-history
8536.T,no,0,0.11,empty-history
8537.T,yes,23,0.14,
8538.T,no,0,1.00,empty-history
8539.T,no,0,0.11,empty-history
8540.T,no,0,1.11,empty-history
8542.T,yes,23,0.16,
8543.T,no,0,0.14,empty-history
8545.T,no,0,0.27,empty-history
8546.T,no,0,1.11,empty-history
8547.T,no,0,0.99,empty-history
8548.T,no,0,0.10,empty-history
8549.T,no,0,1.00,empty-history
8551.T,yes,23,0.15,
8552.T,no,0,0.97,empty-history
8553.T,no,0,0.98,empty-history
8554.T,no,0,0.99,empty-history
8555.T,no,0,0.99,empty-history
8556.T,no,0,0.11,empty-history
8557.T,no,0,0.99,empty-history
8558.T,yes,23,0.15,
8559.T,no,0,1.01,empty-history
8560.T,no,0,1.38,empty-history
8561.T,no,0,0.11,empty-history
8562.T,yes,23,0.14,
8564.T,no,0,0.25,empty-history
8565.T,no,0,0.11,empty-history
8566.T,yes,23,0.14,
8567.T,no,0,0.11,empty-history
8568.T,no,0,0.10,empty-history
8569.T,no,0,1.30,empty-history
8571.T,no,0,0.11,empty-history
8572.T,yes,23,0.14,
8573.T,no,0,0.11,empty-history
8574.T,no,0,0.11,empty-history
8575.T,no,0,1.00,empty-history
8576.T,no,0,0.97,empty-history
8577.T,no,0,0.11,empty-history
8578.T,no,0,1.14,empty-history
8579.T,no,0,0.11,empty-history
8580.T,no,0,1.01,empty-history
8581.T,no,0,1.12,empty-history
8582.T,no,0,1.34,empty-history
8583.T,no,0,0.11,empty-history
8584.T,yes,23,0.27,
8586.T,no,0,0.98,empty-history
8587.T,no,0,0.98,empty-history
8588.T,no,0,0.11,empty-history
8589.T,no,0,0.99,empty-history
8590.T,no,0,0.99,empty-history
8591.T,yes,23,0.15,
8592.T,no,0,0.25,empty-history
8593.T,yes,23,0.16,
8594.T,no,0,0.99,empty-history
8597.T,no,0,0.11,empty-history
8598.T,no,0,1.14,empty-history
8599.T,no,0,0.11,empty-history
8602.T,no,0,1.17,empty-history
8603.T,no,0,0.11,empty-history
8604.T,yes,23,0.15,
8605.T,no,0,0.99,empty-history
8606.T,no,0,0.11,empty-history
8607.T,no,0,0.10,empty-history
8608.T,no,0,0.99,empty-history
8609.T,yes,23,0.15,
8610.T,no,0,0.10,empty-history
8611.T,no,0,0.10,empty-history
8612.T,no,0,0.99,empty-history
8613.T,yes,23,0.16,
8615.T,no,0,0.11,empty-history
8617.T,yes,23,0.15,
8618.T,no,0,0.98,empty-history
8619.T,no,0,1.00,empty-history
8620.T,no,0,0.98,empty-history
8621.T,no,0,0.11,empty-history
8622.T,yes,23,0.18,
8623.T,no,0,0.11,empty-history
8625.T,no,0,0.10,empty-history
8626.T,no,0,0.11,empty-history
8627.T,no,0,0.99,empty-history
8629.T,no,0,0.98,empty-history
8631.T,no,0,1.10,empty-history
8632.T,no,0,1.00,empty-history
8633.T,no,0,1.00,empty-history
8634.T,no,0,1.65,empty-history
8635.T,no,0,1.01,empty-history
8636.T,no,0,1.36,empty-history
8637.T,no,0,1.02,empty-history
8638.T,no,0,1.00,empty-history
8639.T,no,0,1.00,empty-history
8640.T,no,0,0.99,empty-history
8641.T,no,0,0.99,empty-history
8642.T,no,0,1.01,empty-history
8643.T,no,0,0.99,empty-history
8644.T,no,0,0.98,empty-history
8645.T,no,0,0.98,empty-history
8646.T,no,0,0.99,empty-history
8647.T,no,0,1.00,empty-history
8648.T,no,0,0.99,empty-history
8649.T,no,0,1.00,empty-history
8650.T,no,0,1.33,empty-history
8651.T,no,0,1.11,empty-history
8652.T,no,0,1.19,empty-history
8653.T,no,0,0.99,empty-history
8654.T,no,0,0.99,empty-history
8655.T,no,0,0.98,empty-history
8656.T,no,0,1.00,empty-history
8657.T,no,0,1.38,empty-history
8658.T,no,0,1.03,empty-history
8659.T,no,0,0.98,empty-history
8660.T,no,0,1.13,empty-history
8661.T,no,0,0.98,empty-history
8662.T,no,0,1.24,empty-history
8663.T,no,0,1.24,empty-history
8664.T,no,0,0.98,empty-history
8665.T,no,0,0.99,empty-history
8666.T,no,0,0.99,empty-history
8667.T,no,0,0.98,empty-history
8668.T,no,0,0.98,empty-history
8669.T,no,0,0.98,empty-history
8670.T,no,0,1.06,empty-history
8671.T,no,0,1.00,empty-history
8672.T,no,0,0.99,empty-history
8673.T,no,0,0.99,empty-history
8674.T,no,0,0.97,empty-history
